id,platform,year,genre,publisher,na_sales,eu_sales,other_sales,jp_sales
3886,PSP,2010,Role-Playing,Atlus,0.06,0,0.01,1.0199999996979
4031,X360,2012,Action,Square Enix,0.68,0.9,0.17,1.0100000001483
950,PS,1998,Action,Capcom,0,0,0.02,1.26000000004613
6073,PS3,2010,Role-Playing,Tecmo Koei,0.08,0.01,0.01,1.1300000003116
4620,PSP,2009,Action,Namco Bandai Games,0,0,0,1.05999999986859
1656,PSP,2007,Adventure,Prototype,0,0,0,1.0199999996979
2418,PS,1997,Fighting,Capcom,0,0,0.01,1.08999999973725
6072,PSP,2008,Fighting,Namco Bandai Games,0,0,0,1.4200000005493
1617,PS2,2005,Fighting,Atari,0.96,0.12,0.04,1.53999999934467
4491,SNES,1991,Role-Playing,Angel Studios,0,0,0,1.28999999951808
5136,PS,2000,Adventure,Capcom,0.17,0.12,0.03,1.10000000021524
6069,DS,2009,Sports,Hudson Soft,0,0,0,1.0100000001483
5105,DS,2007,Action,MTO,0,0,0,1.0100000001483
3105,SNES,1995,Puzzle,Nintendo,0,0,0,1.40999999944999
3487,PS4,2013,Shooter,Electronic Arts,1.34,1.54,0.38,1.17000000022269
4305,PS3,2015,Action,Square Enix,0.01,0,0,1.0100000001483
2538,PS3,2014,Action,Namco Bandai Games,0.09,0.12,0.05,1.05999999986859
2975,PSP,2012,Role-Playing,FuRyu,0,0,0,1.0199999996979
3679,DS,2006,Misc,Nintendo,0,0,0,1.52000000021556
3024,X360,2008,Shooter,Electronic Arts,0.81,0.46,0.15,1.03999999984059
810,PSP,2010,Shooter,Namco Bandai Games,0,0,0,1.11999999965616
5221,PSP,2011,Role-Playing,Gust,0,0,0,1.0199999996979
441,SNES,1994,Shooter,Konami Digital Entertainment,0,0,0,1.17999999943646
4538,SAT,1994,Fighting,JVC,0,0,0,1.11999999965616
2155,DS,2010,Role-Playing,Nintendo,0.56,0.11,0.05,1.1300000003116
226,PS4,2014,Shooter,Electronic Arts,0.21,0.29,0.11,1.0100000001483
852,PSP,2010,Adventure,5pb,0,0,0,1.0199999996979
5746,N64,2000,Sports,Nintendo,0,0,0,1.06999999949302
593,PSP,2012,Action,D3Publisher,0,0,0,1.0199999996979
1159,DS,2009,Role-Playing,Square Enix,0.23,0.11,0.03,1.22999999952728
3974,PS2,2007,Racing,Sunrise Interactive,0,0,0,1.0199999996979
4837,PS,1998,Misc,Syscom,0,0,0.01,1.14999999956857
4467,DS,2011,Action,Namco Bandai Games,0,0,0,1.02999999975121
6030,PSP,2010,Misc,Konami Digital Entertainment,0,0,0,1.1300000003116
3520,PS3,2007,Sports,Sega,0.23,0.59,0.22,1.02999999975121
1920,PS2,2007,Role-Playing,Tecmo Koei,0,0,0,1.0499999998221
3879,PS3,2011,Shooter,Activision,5.54,5.82,1.62,1.49000000006352
5305,PS2,2006,Misc,D3Publisher,0,0,0,1.18999999985311
3322,N64,1999,Racing,Takara,0,0,0,1.0499999998221
936,DS,2009,Role-Playing,Nintendo,0.66,0.69,0.15,5.35000000049265
1820,PS2,2006,Action,Capcom,0,0,0,1.06999999949302
3270,PS2,2000,Simulation,Konami Digital Entertainment,0,0,0,1.05999999986859
4609,PSP,2010,Adventure,Yeti,0,0,0,1.02999999975121
2671,DS,2009,Puzzle,Sega,0,0,0,1.29999999939226
3888,DS,2009,Action,Namco Bandai Games,0,0,0,1.03999999984059
804,PSP,2006,Role-Playing,Tecmo Koei,0.15,0.01,0.02,1.03999999984059
3222,DS,2007,Misc,IE Institute,0,0,0,1.17000000022269
5812,PS,1996,Sports,Namco Bandai Games,0,0,0.03,1.40999999944999
925,DS,2010,Misc,Namco Bandai Games,0,0,0,1.0199999996979
2064,PS2,2007,Simulation,Banpresto,0,0,0,1.26000000004613
4415,PS3,2010,Action,Namco Bandai Games,0,0,0,1.21000000047353
1756,SAT,1998,Role-Playing,Kadokawa Shoten,0,0,0,1.07999999985298
146,PS2,2004,Role-Playing,Square Enix,0,0,0,1.28999999951808
2510,DS,2009,Role-Playing,Namco Bandai Games,0.13,0.02,0.01,1.21000000047353
4479,Wii,2007,Simulation,Taito,0,0,0,1.0199999996979
5633,PSP,2010,Misc,Sega,0,0,0,1.40999999944999
3784,PSP,2011,Adventure,Broccoli,0,0,0,1.1399999995367
4501,PSP,2009,Adventure,Prototype,0,0,0,1.03999999984059
1047,X360,2009,Adventure,5pb,0,0,0,1.05999999986859
953,3DS,2015,Action,Warner Bros. Interactive Entertainment,0.05,0.1,0.01,1.03999999984059
1487,PSV,2016,Action,Kadokawa Games,0,0,0,1.02999999975121
4098,X360,2008,Shooter,Microsoft Game Studios,4.15,1.92,0.64,1.05999999986859
5034,PSV,2016,Action,Marvelous Entertainment,0,0,0,1.0100000001483
1490,TG16,1995,Adventure,NEC,0,0,0,1.1399999995367
4557,DS,2008,Misc,Benesse,0,0,0,1.0499999998221
629,PS2,2002,Sports,Activision,2.13,1.18,0.35,1.0100000001483
4821,SNES,1996,Role-Playing,SquareSoft,0,0,0,1.20000000024725
5619,PSP,2007,Role-Playing,505 Games,0.07,0,0.01,1.05999999986859
1493,PS3,2015,Action,Tecmo Koei,0,0,0,1.05999999986859
4765,Wii,2008,Adventure,Nintendo,0,0,0,1.0100000001483
331,3DS,2011,Puzzle,Tetris Online,0.2,0.13,0.03,1.05999999986859
4623,PSV,2014,Role-Playing,Nippon Ichi Software,0.03,0.02,0.01,1.02999999975121
4439,X360,2007,Role-Playing,Microsoft Game Studios,0.45,0.27,0.09,1.10999999964009
4920,DS,2006,Fighting,Nintendo,0,0,0,1.739999999606
992,PS2,2005,Shooter,Electronic Arts,0,0,0,1.0499999998221
1830,SAT,1995,Strategy,Tecmo Koei,0,0,0,1.10999999964009
2829,PS4,2015,Action,Warner Bros. Interactive Entertainment,0.32,0.58,0.17,1.03999999984059
1048,PSP,2008,Platform,Tecmo Koei,0.02,0.01,0.01,1.0499999998221
1158,DS,2008,Role-Playing,Sting,0,0,0,1.0100000001483
174,PSV,2015,Action,Tecmo Koei,0,0,0,1.0199999996979
2810,PS3,2012,Strategy,Ackkstudios,0,0,0,1.0100000001483
6006,PS,1999,Racing,Square,0,0,0.01,1.14999999956857
1270,PS,1996,Sports,Konami Digital Entertainment,0.08,0.05,0.03,1.34999999939204
5059,PS,1998,Fighting,Agetec,0.05,0.04,0.01,1.06999999949302
2305,3DS,2015,Adventure,5pb,0,0,0,1.03999999984059
3700,PS,1996,Role-Playing,Seta Corporation,0,0,0.01,1.20000000024725
4096,X360,2007,Racing,Microsoft Game Studios,2.35,1.28,0.41,1.02999999975121
1555,SAT,1997,Strategy,Elf,0,0,0,1.28000000008765
959,PSP,2007,Role-Playing,Nippon Ichi Software,0,0,0,1.02999999975121
5311,DS,2007,Misc,Capcom,0,0,0,1.1300000003116
408,PSP,2012,Role-Playing,Level 5,0,0,0,1.18999999985311
2136,X360,2005,Shooter,Activision,1.81,0.05,0.15,1.0100000001483
4713,3DS,2014,Adventure,Namco Bandai Games,0,0,0,1.06999999949302
3416,GEN,1992,Shooter,Sega,0,0,0,1.1300000003116
2631,PS,1999,Strategy,Tecmo Koei,0,0,0.01,1.18999999985311
1544,PSP,2010,Adventure,Kadokawa Shoten,0,0,0,1.03999999984059
2481,PSV,2014,Fighting,Sega,0.08,0,0.03,1.06999999949302
3456,DS,2006,Platform,Capcom,0.18,0,0.02,1.10000000021524
4044,PS2,2003,Misc,Sony Computer Entertainment,0.88,2.3,0.83,1.20000000024725
5158,PS3,2008,Racing,Sony Computer Entertainment,0.43,0.67,0.26,1.0199999996979
4823,PS2,2005,Role-Playing,Tecmo Koei,0.02,0.02,0.01,1.0499999998221
855,N64,2000,Racing,Nintendo,0,0,0,1.10000000021524
5314,3DS,2011,Action,Nintendo,2.03,1.27,0.3,1.61999999960425
926,PSV,2014,Adventure,Idea Factory,0,0,0,1.02999999975121
3391,PS,2000,Misc,Aruze Corp,0,0,0.03,1.49000000006352
1831,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.31,0.35,0.06,1.0199999996979
1553,Wii,2009,Role-Playing,Rising Star Games,0.33,0.13,0.04,1.10999999964009
3213,PSV,2016,Action,dramatic create,0,0,0,1.0100000001483
329,Wii,2009,Adventure,Nintendo,0,0.03,0,1.02999999975121
379,PSP,2013,Role-Playing,Sega,0,0,0,1.10999999964009
1448,SAT,1999,Sports,ASCII Entertainment,0,0,0,1.08999999973725
3046,GC,2005,Sports,Nintendo,0.98,0.38,0.04,1.20000000024725
4048,SNES,1995,Fighting,Human Entertainment,0,0,0,1.28000000008765
1651,SNES,1994,Platform,Konami Digital Entertainment,0,0,0,1.36000000034277
5379,X360,2008,Misc,Atari,0.27,0.01,0.02,1.0100000001483
4347,PSV,2015,Action,5pb,0,0,0,1.0199999996979
3752,X360,2008,Adventure,Prototype,0,0,0,1.02999999975121
4036,DS,2010,Adventure,Idea Factory,0,0,0,1.06999999949302
6062,PS2,2005,Misc,RedOctane,1.67,0.61,0.07,1.02999999975121
1636,PS3,2008,Sports,Electronic Arts,0.48,1.63,0.43,1.03999999984059
5475,PS2,2003,Fighting,Namco Bandai Games,1.06,0.62,0.25,1.1300000003116
3823,GEN,1994,Platform,Virgin Interactive,0.97,0.37,0.05,1.02999999975121
986,PS4,2014,Action,Sony Computer Entertainment,1.78,1.87,0.82,1.06999999949302
5192,PS3,2012,Fighting,Aqua Plus,0.05,0,0.01,1.0499999998221
1358,PS3,2011,Action,Nippon Ichi Software,0,0.03,0.01,1.1599999998628
84,PS4,2014,Action,Tecmo Koei,0.08,0.07,0.03,1.05999999986859
2751,PSV,2016,Adventure,dramatic create,0,0,0,1.0199999996979
5509,PS2,2001,Action,Take-Two Interactive,6.99,4.51,1.3,1.29999999939226
5037,PS2,2008,Misc,Hackberry,0,0,0,1.0499999998221
820,PS3,2014,Adventure,Nippon Ichi Software,0,0,0,1.03999999984059
4238,PS,1997,Role-Playing,SquareSoft,0.15,0.04,0.09,2.06999999942604
2820,PSP,2011,Role-Playing,Namco Bandai Games,0,0,0,1.0499999998221
5355,Wii,2011,Action,Konami Digital Entertainment,0.08,0.08,0.02,1.02999999975121
2131,PSP,2011,Misc,Sony Computer Entertainment,0.05,0.04,0.02,1.17000000022269
6007,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0,1.18999999985311
372,PSP,2012,Sports,Namco Bandai Games,0,0,0,1.10999999964009
5454,X360,2007,Shooter,Electronic Arts,0.45,0.53,0.12,1.0100000001483
4008,3DS,2012,Sports,Sega,0.18,0.64,0.1,1.26999999940247
5965,SNES,1994,Fighting,Capcom,0,0,0,1.1599999998628
2387,X360,2009,Role-Playing,Compile Heart,0,0,0,1.0100000001483
3134,N64,1999,Role-Playing,Konami Digital Entertainment,0.16,0.04,0,1.0499999998221
486,X360,2010,Action,Ubisoft,1.2,0.63,0.19,1.03999999984059
2750,PSV,2015,Adventure,Aqua Plus,0,0,0,1.0499999998221
2334,SNES,1995,Misc,Hudson Soft,0,0,0,1.47000000030775
2921,DS,2010,Misc,Hudson Soft,0,0,0,1.02999999975121
5264,GBA,2005,Puzzle,Nintendo,0.12,0.04,0.01,1.1599999998628
2561,PS3,2014,Racing,Codemasters,0.05,0.11,0.04,1.0100000001483
2390,PS2,2007,Fighting,Yuke's,0,0,0,1.0199999996979
1799,DS,2007,Strategy,Nintendo,0,0,0,1.02999999975121
2932,PS2,2002,Sports,Enix Corporation,0,0,0,1.03999999984059
377,PS4,2014,Sports,Electronic Arts,0.46,0.4,0.17,1.0100000001483
3008,DS,2007,Misc,Konami Digital Entertainment,0,0,0,1.0100000001483
4608,PS3,2007,Role-Playing,Ghostlight,0,0.03,0.01,1.02999999975121
3827,Wii,2007,Misc,Namco Bandai Games,0,0,0,1.0199999996979
374,PSP,2006,Role-Playing,Ubisoft,0.17,0.01,0.02,1.22999999952728
2233,PS2,2006,Action,Tecmo Koei,0.02,0.02,0.01,1.56999999943446
1495,X360,2012,Misc,Capcom,0.08,0.03,0.01,1.0199999996979
656,Wii,2012,Action,Nintendo,0.34,0,0.02,1.32999999968923
5415,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0,0.08,1.0100000001483
278,PS,2000,Fighting,THQ,1.76,1.21,0.16,1.06999999949302
2930,3DS,2015,Action,Nintendo,0,0.01,0,1.07999999985298
1464,X360,2012,Role-Playing,Capcom,0.42,0.24,0.06,1.06999999949302
2059,DS,2008,Action,MTO,0,0,0,1.0100000001483
5351,DS,2009,Adventure,Namco Bandai Games,0,0,0,1.0499999998221
4606,PS2,2010,Adventure,Idea Factory,0,0,0,1.0499999998221
3278,PSP,2009,Action,Namco Bandai Games,0,0,0,1.17000000022269
127,PSP,2013,Adventure,Idea Factory,0,0,0,1.0100000001483
833,WiiU,2012,Role-Playing,Nintendo,0.26,0.19,0.04,1.2200000003109
3257,PS,1997,Shooter,Namco Bandai Games,0.38,0.87,0.1,1.32999999968923
4076,SAT,1997,Fighting,Capcom,0,0,0,1.05999999986859
4546,PSV,2014,Adventure,Prototype,0,0,0,1.0100000001483
203,PSP,2011,Role-Playing,Square Enix,0.13,0.09,0.06,1.26999999940247
4476,SNES,1995,Strategy,SquareSoft,0,0,0,1.59999999960682
2889,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0,1.06999999949302
927,PS3,2009,Action,Ubisoft,0.21,0.22,0.09,1.0499999998221
2045,3DS,2011,Puzzle,Square Enix,0.08,0.15,0.03,1.05999999986859
5839,SAT,1995,Fighting,Sega,0,0,0,1.4000000005303
5170,PS,1999,Platform,Sony Computer Entertainment,2.14,1.21,0.17,1.0100000001483
5465,PSP,2012,Role-Playing,Acquire,0,0,0,1.08999999973725
3762,PSP,2006,Role-Playing,Sony Computer Entertainment,0,0,0,1.03999999984059
1648,PS4,2014,Role-Playing,Nippon Ichi Software,0.05,0.02,0.01,1.0199999996979
2668,DS,2007,Misc,Gakken,0,0,0,1.0199999996979
934,Wii,2007,Simulation,Rising Star Games,0.69,0.03,0.06,1.05999999986859
3353,PSP,2010,Adventure,Idea Factory,0,0,0,1.0199999996979
2673,DS,2005,Puzzle,Ubisoft,0.1,0.02,0.01,1.02999999975121
142,WiiU,2012,Misc,Nintendo,2.55,1.11,0.33,1.46000000040844
3586,PS2,2006,Fighting,Sega,0,0,0,1.10999999964009
3899,PS2,2005,Misc,Sega,0,0,0,1.1300000003116
734,X360,2009,Role-Playing,Deep Silver,0.29,0.17,0.05,1.03999999984059
32,DS,2008,Simulation,Creative Core,0,0,0,1.05999999986859
6024,DS,2008,Role-Playing,Sting,0.06,0,0,1.0199999996979
1445,PSP,2005,Misc,Sega,0,0,0,1.29999999939226
4593,PS2,2000,Strategy,Midas Interactive Entertainment,0,0,0,1.05999999986859
3329,GBA,2004,Platform,Nintendo,0.25,0.09,0.01,1.29999999939226
3074,PS4,2015,Sports,Electronic Arts,1.11,6.06,1.26,1.05999999986859
5934,GBA,2002,Platform,Nintendo,1.75,0.45,0.09,1.61999999960425
2494,X360,2012,Action,Electronic Arts,0.58,0.47,0.1,1.0100000001483
2842,PS4,2015,Role-Playing,Namco Bandai Games,0,0,0,1.0499999998221
1258,DS,2008,Misc,Takara Tomy,0,0,0,1.0499999998221
6080,X360,2012,Action,Warner Bros. Interactive Entertainment,0.31,0.13,0.04,1.0199999996979
1282,GBA,2002,Fighting,Banpresto,0.05,0.02,0,1.02999999975121
4730,3DO,1994,Puzzle,Micro Cabin,0,0,0,1.0199999996979
5025,DS,2009,Sports,Sega,1.22,1.66,0.38,1.26999999940247
1991,PSP,2013,Adventure,Kadokawa Games,0,0,0,1.0100000001483
1474,Wii,2010,Role-Playing,Nintendo,0.49,0.26,0.08,1.1599999998628
50,PS,1999,Simulation,Konami Digital Entertainment,0,0,0.03,1.36000000034277
2640,PSP,2005,Racing,Codemasters,0,0,0,1.0100000001483
3756,DC,1999,Adventure,Activision,0,0,0,1.10000000021524
1017,PS2,2003,Action,Sony Computer Entertainment,0,0,0,1.24000000047499
2026,PS,1998,Sports,Magical Company,0.15,0.1,0.03,1.11999999965616
475,DS,2010,Misc,D3Publisher,0,0,0,1.0199999996979
5823,WiiU,2016,Fighting,Namco Bandai Games,0.47,0.22,0.07,1.1599999998628
2470,PSP,2009,Role-Playing,Marvelous Interactive,0,0,0,1.03999999984059
5086,DS,2007,Misc,Konami Digital Entertainment,0,0,0,1.0199999996979
4629,PS2,2007,Misc,Banpresto,0,0,0,1.0100000001483
5116,DS,2009,Role-Playing,Hudson Soft,0.08,0.03,0.01,1.1399999995367
2884,PS3,2011,Action,Electronic Arts,0.58,1.06,0.37,1.02999999975121
1552,DS,2007,Role-Playing,Namco Bandai Games,0,0,0,1.26000000004613
2993,DS,2008,Simulation,Konami Digital Entertainment,0,0,0,1.03999999984059
3751,Wii,2007,Misc,Hudson Soft,0,0,0,1.10000000021524
5052,PS2,2004,Sports,Electronic Arts,4.18,0.26,0.08,1.0100000001483
3702,PS2,2003,Fighting,Namco Bandai Games,0,0,0,1.63000000029557
570,PSP,2009,Action,Namco Bandai Games,0,0,0,1.02999999975121
5183,PS2,2003,Shooter,Electronic Arts,1.98,2.23,0.8,1.1300000003116
1370,Wii,2007,Misc,Nintendo,1.06,1.93,0.43,1.40999999944999
784,PSV,2014,Fighting,Namco Bandai Games,0,0.07,0.02,1.17000000022269
543,PS,2000,Role-Playing,Namco Bandai Games,0.06,0.04,0.05,1.65999999938837
3749,GBA,2001,Platform,Nintendo,3.14,1.24,0.2,1.90999999988819
3574,DS,2011,Misc,Namco Bandai Games,0,0,0,1.02999999975121
4612,PS2,2002,Sports,Sega,0.59,0.46,0.15,1.0100000001483
4268,SNES,1994,Simulation,Hect,0,0,0,1.26999999940247
2731,DS,2009,Adventure,Capcom,0.27,0.15,0.04,1.29999999939226
2732,Wii,2007,Shooter,Sega,0.42,0.21,0.07,1.07999999985298
3492,3DS,2011,Platform,Nintendo,4.89,2.99,0.78,3.13000000140205
5846,PS2,2007,Sports,Konami Digital Entertainment,0.05,0,2.93,1.64000000026878
8,PSV,2015,Action,Unknown,0,0,0,1.0100000001483
5857,DS,2008,Simulation,Rising Star Games,0.22,0.05,0.02,1.1300000003116
5054,Wii,2007,Simulation,Nintendo,0.22,0.04,0.03,1.0100000001483
3400,Wii,2010,Fighting,Capcom,0.32,0.16,0.05,1.02999999975121
801,PS2,2007,Strategy,Banpresto,0,0,0,1.44000000059341
3058,PS3,2009,Strategy,Aqua Plus,0,0,0,1.03999999984059
4253,X360,2006,Shooter,Activision,1.49,0.93,0.27,1.0199999996979
4585,PS2,2006,Action,Sega,0,0,0,1.0199999996979
414,PS,1996,Racing,Jaleco,0.06,0.04,0.02,1.21000000047353
1641,PS3,2010,Adventure,Aqua Plus,0,0,0,1.0499999998221
2757,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.04,1.0199999996979
4926,PSP,2012,Role-Playing,Alchemist,0,0,0,1.0199999996979
5088,PS2,2003,Fighting,Atari,0,0,0,1.32000000053027
5628,PSP,2009,Puzzle,Sega,0,0,0,1.02999999975121
5425,PSV,2013,Action,Tecmo Koei,0,0,0,1.0100000001483
451,PS2,2002,Adventure,Capcom,0.62,0.44,0.13,2.06000000040893
4768,PSP,2011,Sports,Electronic Arts,0.12,0.26,0.14,1.0199999996979
2219,SNES,1995,Role-Playing,Data East,0,0,0,1.03999999984059
1078,NES,1986,Shooter,Hudson Soft,0.32,0.06,0.01,1.56999999943446
5226,NES,1986,Sports,Namco Bandai Games,0.15,0,0,3.05000000116107
4842,PSV,2013,Action,Namco Bandai Games,0,0,0,1.08999999973725
1417,PS3,2015,Action,Capcom,0.06,0.08,0.03,1.1599999998628
5780,XB,2002,Role-Playing,Ubisoft,2.09,0.63,0.11,1.02999999975121
3761,SNES,1996,Sports,Hudson Soft,0,0,0,1.0499999998221
966,PS3,2012,Fighting,Namco Bandai Games,0.27,0.25,0.08,1.1399999995367
2330,SNES,1995,Strategy,Angel Studios,0,0,0,1.02999999975121
1355,WiiU,2014,Racing,Nintendo,3.13,2.07,0.49,2.26999999888018
2210,PSP,2009,Action,Ubisoft,0.03,0.03,0.01,1.0499999998221
3236,3DS,2013,Misc,Nintendo,0.61,0.59,0.11,1.55000000010671
3500,SAT,1995,Adventure,Shogakukan,0,0,0,1.0499999998221
516,3DS,2013,Role-Playing,Rising Star Games,0.22,0.13,0.04,1.03999999984059
5128,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0,1.11999999965616
5396,PS2,2000,Adventure,Sony Computer Entertainment,0,0,0,1.08999999973725
2162,PS,1996,Fighting,Sony Computer Entertainment,0,0,0.01,1.1599999998628
5879,GBA,2004,Shooter,Konami Digital Entertainment,0,0,0,1.11999999965616
662,DS,2008,Misc,Nintendo,0,0,0,1.51000000026148
3587,PS,1998,Misc,D3Publisher,0,0,0.07,1.99000000052456
3855,PS2,2008,Adventure,CyberFront,0,0,0,1.03999999984059
3916,PS2,2003,Action,Capcom,0.05,0.04,0.01,1.22999999952728
4664,PSP,2007,Misc,Sony Computer Entertainment,0.33,0.25,0.17,1.06999999949302
1525,3DS,2013,Misc,Namco Bandai Games,0,0,0,1.28999999951808
1480,PSV,2015,Adventure,Idea Factory,0,0,0,1.0199999996979
2426,PS2,2008,Misc,Paon,0,0,0,1.05999999986859
2703,DS,2010,Adventure,Sega,0,0,0,1.0199999996979
5405,PSP,2006,Role-Playing,Square Enix,0.17,0.01,0.02,1.1599999998628
1423,DS,2010,Sports,Konami Digital Entertainment,0,0,0,1.1300000003116
4270,PS3,2013,Role-Playing,Falcom Corporation,0,0,0,1.0100000001483
77,GB,1997,Misc,Nintendo,0.63,0.25,0.03,1.08999999973725
3499,DS,2007,Adventure,Konami Digital Entertainment,0.09,0.02,0.01,1.05999999986859
1081,PS3,2009,Fighting,Namco Bandai Games,0.37,0.19,0.1,1.10999999964009
1396,SNES,1993,Platform,Nintendo,5.99,2.15,0.29,3.12000000055726
3286,PS2,2004,Shooter,Activision,1.51,1.12,0.24,1.0100000001483
3773,PS3,2010,Adventure,Idea Factory,0.02,0,0,1.02999999975121
3072,PS2,2002,Misc,Sammy Corporation,0,0,0,1.28000000008765
851,PS,1999,Action,Eidos Interactive,1.3,0.77,0.11,2.53999999992267
4851,DS,2007,Misc,Rocket Company,0,0,0,1.06999999949302
1828,PS3,2014,Action,Konami Digital Entertainment,0.03,0.13,0.04,1.0199999996979
4500,PS2,2006,Action,Capcom,0.11,0.03,0.34,1.14999999956857
5111,PS3,2012,Action,Square Enix,0.59,1.07,0.45,1.06999999949302
3385,SAT,1994,Racing,Sega,0,0,0,1.17999999943646
3446,PS2,2006,Fighting,Sony Computer Entertainment,0,0,0,1.0499999998221
2738,Wii,2011,Misc,Nintendo,0.24,0.43,0.09,1.17999999943646
526,Wii,2006,Puzzle,Nintendo,0.87,1.06,0.26,1.73000000084824
1644,DS,2008,Action,Takara Tomy,0,0,0,1.03999999984059
3744,PS,2000,Role-Playing,Sony Computer Entertainment,0,0,0.01,1.20000000024725
1935,PS2,2007,Adventure,Alchemist,0,0,0,1.10999999964009
466,PS2,2006,Racing,Sony Computer Entertainment,0,0,0,1.03999999984059
5852,PS2,2004,Strategy,Tecmo Koei,0,0,0,1.07999999985298
5589,PSP,2013,Misc,Tecmo Koei,0,0,0,1.0199999996979
2208,PS,1995,Simulation,Sony Computer Entertainment,0.02,0.01,0.01,1.03999999984059
929,DS,2007,Strategy,Sega,0,0,0,1.1599999998628
2998,PS,1996,Fighting,Acclaim Entertainment,0.01,0.01,0.01,1.1300000003116
2234,PSV,2015,Misc,Marvelous Entertainment,0,0,0,1.06999999949302
2938,PS3,2015,Role-Playing,Namco Bandai Games,0.05,0.09,0.03,1.4200000005493
2584,PSP,2012,Role-Playing,Ackkstudios,0,0,0,1.02999999975121
5569,PSV,2011,Misc,Sony Computer Entertainment,0,0,0,1.0199999996979
870,PS4,2016,Action,Namco Bandai Games,0,0,0,1.02999999975121
6059,PS2,2006,Action,Take-Two Interactive,0.75,0.03,0.12,1.03999999984059
2994,PS2,2001,Sports,Konami Digital Entertainment,0.06,0.9,0.27,1.52999999938135
1031,X360,2011,Fighting,Capcom,0.79,0.18,0.07,1.02999999975121
1794,PSP,2008,Racing,Electronic Arts,0.23,0.32,0.19,1.02999999975121
2595,PSP,2010,Strategy,ArtDink,0,0,0,1.0199999996979
351,PS2,2001,Sports,Sony Computer Entertainment,0.99,0.32,0.2,2.38000000075355
4433,PS2,2004,Action,Capcom,0.37,0.47,0.07,1.53999999934467
4937,PS2,2003,Action,Takara,0,0,0,1.03999999984059
1070,DS,2008,Misc,Nintendo,0,0,0,1.55999999959214
4278,PS,1998,Adventure,From Software,0.03,0.02,0.01,1.06999999949302
5204,3DO,1995,Adventure,Konami Digital Entertainment,0,0,0,1.05999999986859
3150,PS2,2004,Action,Electronic Arts,0.22,0.05,0.02,2.06000000040893
2529,PSV,2012,Misc,CyberFront,0,0,0,1.0100000001483
1548,PS,1999,Action,GT Interactive,3.11,2.8,0.33,1.0199999996979
952,X360,2011,Shooter,Cave,0,0,0,1.0100000001483
4952,DS,2010,Action,Disney Interactive Studios,0.93,0.97,0.21,1.0199999996979
2097,GBA,2004,Racing,Nintendo,0.11,0.04,0.01,1.10000000021524
2799,DS,2008,Simulation,Electronic Arts,0.81,0.6,0.17,1.0100000001483
5680,PS3,2013,Misc,Ubisoft,0.51,0.27,0.15,1.0499999998221
3303,DC,1998,Platform,Sega,1.26,0.61,0.08,1.46000000040844
3082,PSV,2015,Action,Idea Factory,0,0,0,1.0199999996979
3393,PS2,2005,Sports,Konami Digital Entertainment,0.12,2.26,0.77,1.89999999967245
2291,PS3,2011,Strategy,Nippon Ichi Software,0,0,0,1.02999999975121
4711,DS,2011,Role-Playing,ASCII Media Works,0,0,0,1.0100000001483
4852,N64,1998,Platform,Nintendo,1.87,1.13,0.1,1.55000000010671
3069,PSV,2014,Misc,Marvelous Interactive,0,0,0,1.0199999996979
5798,GBA,2001,Platform,Nintendo,0.9,0.73,0.09,1.53999999934467
1324,3DS,2015,Role-Playing,Nippon Ichi Software,0.09,0.01,0.01,1.11999999965616
6,PS2,2009,Adventure,5pb,0,0,0,1.0100000001483
2807,X360,2008,Action,Touchstone,0.46,0.21,0.07,1.0100000001483
244,DS,2010,Adventure,Nintendo,0,0.12,0.02,1.08999999973725
2635,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.05,1.63000000029557
607,PSP,2013,Adventure,Kadokawa Shoten,0,0,0,1.0199999996979
4310,PS2,2005,Shooter,LucasArts,2.18,1.02,0.37,1.02999999975121
918,DS,2009,Role-Playing,Square Enix,1.11,0.27,0.14,1.52999999938135
4188,PS2,2006,Adventure,Aria,0,0,0,1.06999999949302
1689,GB,2001,Role-Playing,Enix Corporation,0,0,0,2.55999999874183
1765,PSP,2008,Adventure,Tecmo Koei,0,0,0,1.0100000001483
3146,X360,2008,Action,Capcom,0.79,0.34,0.13,1.07999999985298
